"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 00:36:57","7941f509fee6","hdfs-spark-hive-docker-history-1","0.19%","1011MiB / 23.47GiB","4.21%","19.8MB / 1.29MB","0B / 0B","100"
"2025-03-12 00:36:57","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.55%","1.819GiB / 23.47GiB","7.75%","712MB / 385MB","0B / 0B","246"
"2025-03-12 00:36:57","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","0.54%","1.84GiB / 23.47GiB","7.84%","715MB / 434MB","0B / 0B","243"
"2025-03-12 00:36:57","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.12%","2.091GiB / 23.47GiB","8.91%","35.8MB / 663MB","0B / 0B","400"
"2025-03-12 00:36:57","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","61.73MiB / 23.47GiB","0.26%","3.15MB / 3.28MB","0B / 0B","27"
"2025-03-12 00:36:57","ALL","All Containers","2.41%","1,078.48 MB","5.79%","0 MB / 0 MB","0 MB / 0 MB","1016"
"2025-03-12 00:37:08","7941f509fee6","hdfs-spark-hive-docker-history-1","0.45%","1011MiB / 23.47GiB","4.21%","19.8MB / 1.29MB","0B / 0B","100"
"2025-03-12 00:37:08","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.37%","1.819GiB / 23.47GiB","7.75%","712MB / 385MB","0B / 0B","246"
"2025-03-12 00:37:08","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","0.38%","1.84GiB / 23.47GiB","7.84%","718MB / 437MB","0B / 0B","243"
"2025-03-12 00:37:08","a3d3766552e1","hdfs-spark-hive-docker-master-1","17.59%","2.522GiB / 23.47GiB","10.74%","35.8MB / 665MB","0B / 0B","482"
"2025-03-12 00:37:08","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.73MiB / 23.47GiB","0.26%","3.15MB / 3.28MB","0B / 0B","27"
"2025-03-12 00:37:08","ALL","All Containers","18.79%","1,078.91 MB","6.16%","0 MB / 0 MB","0 MB / 0 MB","1098"
"2025-03-12 00:37:18","7941f509fee6","hdfs-spark-hive-docker-history-1","0.17%","1011MiB / 23.47GiB","4.21%","19.9MB / 1.29MB","0B / 0B","100"
"2025-03-12 00:37:18","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","1.39%","2.47GiB / 23.47GiB","10.52%","715MB / 385MB","0B / 0B","329"
"2025-03-12 00:37:18","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","221.73%","2.162GiB / 23.47GiB","9.21%","718MB / 437MB","0B / 0B","288"
"2025-03-12 00:37:18","a3d3766552e1","hdfs-spark-hive-docker-master-1","65.52%","2.776GiB / 23.47GiB","11.82%","36.3MB / 666MB","0B / 0B","502"
"2025-03-12 00:37:18","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.73MiB / 23.47GiB","0.26%","3.15MB / 3.28MB","0B / 0B","27"
"2025-03-12 00:37:18","ALL","All Containers","288.81%","1,080.14 MB","7.20%","0 MB / 0 MB","0 MB / 0 MB","1246"
"2025-03-12 00:37:29","7941f509fee6","hdfs-spark-hive-docker-history-1","0.16%","1011MiB / 23.47GiB","4.21%","20.6MB / 1.3MB","0B / 0B","100"
"2025-03-12 00:37:29","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.59%","1.82GiB / 23.47GiB","7.75%","715MB / 385MB","0B / 0B","247"
"2025-03-12 00:37:29","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","0.51%","1.841GiB / 23.47GiB","7.84%","720MB / 439MB","0B / 0B","245"
"2025-03-12 00:37:29","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.10%","2.092GiB / 23.47GiB","8.91%","37MB / 668MB","0B / 0B","404"
"2025-03-12 00:37:29","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.73MiB / 23.47GiB","0.26%","3.15MB / 3.28MB","0B / 0B","27"
"2025-03-12 00:37:29","ALL","All Containers","2.36%","1,078.48 MB","5.79%","0 MB / 0 MB","0 MB / 0 MB","1023"
