"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 00:37:47","7941f509fee6","hdfs-spark-hive-docker-history-1","0.21%","1011MiB / 23.47GiB","4.21%","20.6MB / 1.3MB","0B / 0B","100"
"2025-03-12 00:37:47","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.51%","1.82GiB / 23.47GiB","7.75%","715MB / 385MB","0B / 0B","246"
"2025-03-12 00:37:47","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","0.58%","1.84GiB / 23.47GiB","7.84%","720MB / 439MB","0B / 0B","243"
"2025-03-12 00:37:47","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.16%","2.092GiB / 23.47GiB","8.91%","37.1MB / 668MB","0B / 0B","402"
"2025-03-12 00:37:47","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.73MiB / 23.47GiB","0.26%","3.15MB / 3.28MB","0B / 0B","27"
"2025-03-12 00:37:47","ALL","All Containers","2.46%","1,078.48 MB","5.79%","0 MB / 0 MB","0 MB / 0 MB","1018"
"2025-03-12 00:37:57","7941f509fee6","hdfs-spark-hive-docker-history-1","0.16%","1011MiB / 23.47GiB","4.21%","20.6MB / 1.3MB","0B / 0B","100"
"2025-03-12 00:37:57","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.35%","1.819GiB / 23.47GiB","7.75%","715MB / 385MB","0B / 0B","245"
"2025-03-12 00:37:57","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","2.33%","1.84GiB / 23.47GiB","7.84%","723MB / 442MB","0B / 0B","242"
"2025-03-12 00:37:57","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.43%","2.522GiB / 23.47GiB","10.74%","37.1MB / 671MB","0B / 0B","480"
"2025-03-12 00:37:57","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","61.73MiB / 23.47GiB","0.26%","3.15MB / 3.28MB","0B / 0B","27"
"2025-03-12 00:37:57","ALL","All Containers","4.28%","1,078.91 MB","6.16%","0 MB / 0 MB","0 MB / 0 MB","1094"
"2025-03-12 00:38:08","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","1011MiB / 23.47GiB","4.21%","20.6MB / 1.3MB","0B / 0B","100"
"2025-03-12 00:38:08","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","1.73%","2.099GiB / 23.47GiB","8.94%","718MB / 385MB","0B / 0B","289"
"2025-03-12 00:38:08","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","1.69%","2.438GiB / 23.47GiB","10.38%","723MB / 442MB","0B / 0B","324"
"2025-03-12 00:38:08","a3d3766552e1","hdfs-spark-hive-docker-master-1","3.25%","2.763GiB / 23.47GiB","11.77%","37.1MB / 671MB","0B / 0B","496"
"2025-03-12 00:38:08","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.73MiB / 23.47GiB","0.26%","3.15MB / 3.28MB","0B / 0B","27"
"2025-03-12 00:38:08","ALL","All Containers","6.80%","1,080.03 MB","7.11%","0 MB / 0 MB","0 MB / 0 MB","1236"
"2025-03-12 00:38:19","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","1011MiB / 23.47GiB","4.21%","20.8MB / 1.3MB","0B / 0B","100"
"2025-03-12 00:38:19","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.57%","1.82GiB / 23.47GiB","7.75%","719MB / 385MB","0B / 0B","248"
"2025-03-12 00:38:19","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","0.44%","1.842GiB / 23.47GiB","7.85%","726MB / 444MB","0B / 0B","246"
"2025-03-12 00:38:19","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.26%","2.092GiB / 23.47GiB","8.91%","38.4MB / 673MB","0B / 0B","405"
"2025-03-12 00:38:19","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.73MiB / 23.47GiB","0.26%","3.15MB / 3.28MB","0B / 0B","27"
"2025-03-12 00:38:19","ALL","All Containers","2.42%","1,078.48 MB","5.80%","0 MB / 0 MB","0 MB / 0 MB","1026"
