"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 01:01:51","7941f509fee6","hdfs-spark-hive-docker-history-1","0.16%","1012MiB / 23.47GiB","4.21%","34.1MB / 1.51MB","0B / 0B","100"
"2025-03-12 01:01:51","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.41%","1.895GiB / 23.47GiB","8.07%","799MB / 445MB","0B / 0B","246"
"2025-03-12 01:01:51","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","0.42%","1.908GiB / 23.47GiB","8.13%","802MB / 502MB","0B / 0B","244"
"2025-03-12 01:01:51","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.69%","2.112GiB / 23.47GiB","9.00%","53MB / 740MB","0B / 0B","428"
"2025-03-12 01:01:51","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","62.7MiB / 23.47GiB","0.26%","3.74MB / 4.03MB","0B / 0B","27"
"2025-03-12 01:01:51","ALL","All Containers","1.68%","1,080.62 MB","5.93%","0 MB / 0 MB","0 MB / 0 MB","1045"
"2025-03-12 01:02:02","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","1012MiB / 23.47GiB","4.21%","34.1MB / 1.51MB","0B / 0B","100"
"2025-03-12 01:02:02","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.34%","1.895GiB / 23.47GiB","8.07%","799MB / 445MB","0B / 0B","245"
"2025-03-12 01:02:02","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","1.73%","1.908GiB / 23.47GiB","8.13%","804MB / 502MB","0B / 0B","243"
"2025-03-12 01:02:02","a3d3766552e1","hdfs-spark-hive-docker-master-1","4.49%","2.545GiB / 23.47GiB","10.84%","53MB / 743MB","0B / 0B","506"
"2025-03-12 01:02:02","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","62.7MiB / 23.47GiB","0.26%","3.74MB / 4.03MB","0B / 0B","27"
"2025-03-12 01:02:02","ALL","All Containers","6.68%","1,081.05 MB","6.30%","0 MB / 0 MB","0 MB / 0 MB","1121"
"2025-03-12 01:02:13","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","1012MiB / 23.47GiB","4.21%","34.1MB / 1.51MB","0B / 0B","100"
"2025-03-12 01:02:13","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","1.47%","2.497GiB / 23.47GiB","10.64%","802MB / 448MB","0B / 0B","327"
"2025-03-12 01:02:13","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","260.04%","2.249GiB / 23.47GiB","9.58%","805MB / 502MB","0B / 0B","289"
"2025-03-12 01:02:13","a3d3766552e1","hdfs-spark-hive-docker-master-1","7.46%","2.775GiB / 23.47GiB","11.82%","53.1MB / 743MB","0B / 0B","523"
"2025-03-12 01:02:13","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","62.7MiB / 23.47GiB","0.26%","3.74MB / 4.03MB","0B / 0B","27"
"2025-03-12 01:02:13","ALL","All Containers","269.12%","1,082.22 MB","7.30%","0 MB / 0 MB","0 MB / 0 MB","1266"
"2025-03-12 01:02:24","7941f509fee6","hdfs-spark-hive-docker-history-1","0.17%","1013MiB / 23.47GiB","4.21%","34.2MB / 1.52MB","0B / 0B","102"
"2025-03-12 01:02:24","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.43%","1.896GiB / 23.47GiB","8.08%","805MB / 452MB","0B / 0B","248"
"2025-03-12 01:02:24","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","0.62%","1.908GiB / 23.47GiB","8.13%","809MB / 505MB","0B / 0B","246"
"2025-03-12 01:02:24","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.00%","2.112GiB / 23.47GiB","9.00%","53.4MB / 744MB","0B / 0B","430"
"2025-03-12 01:02:24","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","62.7MiB / 23.47GiB","0.26%","3.74MB / 4.03MB","0B / 0B","27"
"2025-03-12 01:02:24","ALL","All Containers","2.23%","1,081.62 MB","5.94%","0 MB / 0 MB","0 MB / 0 MB","1053"
