"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 00:58:37","7941f509fee6","hdfs-spark-hive-docker-history-1","0.20%","1012MiB / 23.47GiB","4.21%","31.1MB / 1.47MB","0B / 0B","100"
"2025-03-12 00:58:37","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.56%","1.865GiB / 23.47GiB","7.94%","776MB / 431MB","0B / 0B","243"
"2025-03-12 00:58:37","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","0.64%","1.887GiB / 23.47GiB","8.04%","778MB / 479MB","0B / 0B","245"
"2025-03-12 00:58:37","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.17%","2.111GiB / 23.47GiB","8.99%","52MB / 726MB","0B / 0B","426"
"2025-03-12 00:58:37","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","62.7MiB / 23.47GiB","0.26%","3.74MB / 4.03MB","0B / 0B","27"
"2025-03-12 00:58:37","ALL","All Containers","2.57%","1,080.56 MB","5.89%","0 MB / 0 MB","0 MB / 0 MB","1041"
"2025-03-12 00:58:48","7941f509fee6","hdfs-spark-hive-docker-history-1","0.47%","1012MiB / 23.47GiB","4.21%","31.1MB / 1.47MB","0B / 0B","100"
"2025-03-12 00:58:48","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.40%","1.865GiB / 23.47GiB","7.94%","776MB / 431MB","0B / 0B","243"
"2025-03-12 00:58:48","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","1.24%","1.887GiB / 23.47GiB","8.04%","781MB / 482MB","0B / 0B","245"
"2025-03-12 00:58:48","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.34%","2.472GiB / 23.47GiB","10.53%","52MB / 729MB","0B / 0B","504"
"2025-03-12 00:58:48","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","62.7MiB / 23.47GiB","0.26%","3.74MB / 4.03MB","0B / 0B","27"
"2025-03-12 00:58:48","ALL","All Containers","3.45%","1,080.92 MB","6.20%","0 MB / 0 MB","0 MB / 0 MB","1119"
"2025-03-12 00:58:59","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","1012MiB / 23.47GiB","4.21%","31.2MB / 1.47MB","0B / 0B","100"
"2025-03-12 00:58:59","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","2.29%","2.461GiB / 23.47GiB","10.48%","779MB / 432MB","0B / 0B","327"
"2025-03-12 00:58:59","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","114.19%","2.186GiB / 23.47GiB","9.31%","781MB / 482MB","0B / 0B","290"
"2025-03-12 00:58:59","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.67%","2.738GiB / 23.47GiB","11.66%","52.1MB / 729MB","0B / 0B","520"
"2025-03-12 00:58:59","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.65%","62.7MiB / 23.47GiB","0.26%","3.74MB / 4.03MB","0B / 0B","27"
"2025-03-12 00:58:59","ALL","All Containers","118.95%","1,082.09 MB","7.18%","0 MB / 0 MB","0 MB / 0 MB","1264"
"2025-03-12 00:59:10","7941f509fee6","hdfs-spark-hive-docker-history-1","0.17%","1012MiB / 23.47GiB","4.21%","31.2MB / 1.47MB","0B / 0B","100"
"2025-03-12 00:59:10","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.76%","1.889GiB / 23.47GiB","8.05%","782MB / 438MB","0B / 0B","246"
"2025-03-12 00:59:10","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","0.60%","1.905GiB / 23.47GiB","8.12%","788MB / 485MB","0B / 0B","246"
"2025-03-12 00:59:10","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.14%","2.111GiB / 23.47GiB","8.99%","52.4MB / 730MB","0B / 0B","428"
"2025-03-12 00:59:10","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","62.7MiB / 23.47GiB","0.26%","3.74MB / 4.03MB","0B / 0B","27"
"2025-03-12 00:59:10","ALL","All Containers","2.68%","1,080.61 MB","5.93%","0 MB / 0 MB","0 MB / 0 MB","1047"
