TimeStamp,Container,Name,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
2025-03-12 02:09:58,7941f509fee6,hdfs-spark-hive-docker-history-1,0.19%,1002MiB / 23.47GiB,4.17%,53.3MB / 2.09MB,0B / 0B,100
2025-03-12 02:09:58,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,0.52%,2.301GiB / 23.47GiB,9.80%,978MB / 532MB,0B / 0B,240
2025-03-12 02:09:58,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,0.49%,2.394GiB / 23.47GiB,10.20%,919MB / 665MB,0B / 0B,242
2025-03-12 02:09:58,a3d3766552e1,hdfs-spark-hive-docker-master-1,1.11%,2.247GiB / 23.47GiB,9.57%,74.1MB / 825MB,0B / 0B,426
2025-03-12 02:09:58,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.01%,61.96MiB / 23.47GiB,0.26%,5MB / 5.89MB,0B / 0B,27
2025-03-12 02:09:58,ALL,All Containers,2.32%,7.98GiB / 23.47GiB,34.01%,2.03GB / 2.03GB,0B / 0B,1035
2025-03-12 02:10:09,7941f509fee6,hdfs-spark-hive-docker-history-1,0.20%,1002MiB / 23.47GiB,4.17%,53.3MB / 2.09MB,0B / 0B,100
2025-03-12 02:10:09,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,0.38%,2.301GiB / 23.47GiB,9.80%,978MB / 532MB,0B / 0B,240
2025-03-12 02:10:09,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,2.51%,2.395GiB / 23.47GiB,10.20%,922MB / 665MB,0B / 0B,242
2025-03-12 02:10:09,a3d3766552e1,hdfs-spark-hive-docker-master-1,2.12%,2.677GiB / 23.47GiB,11.40%,74.1MB / 828MB,0B / 0B,504
2025-03-12 02:10:09,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.00%,61.96MiB / 23.47GiB,0.26%,5MB / 5.89MB,0B / 0B,27
2025-03-12 02:10:09,ALL,All Containers,5.21%,8.41GiB / 23.47GiB,35.84%,2.03GB / 2.03GB,0B / 0B,1113
2025-03-12 02:10:20,7941f509fee6,hdfs-spark-hive-docker-history-1,0.14%,1002MiB / 23.47GiB,4.17%,53.3MB / 2.09MB,0B / 0B,100
2025-03-12 02:10:20,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,1.49%,2.588GiB / 23.47GiB,11.02%,981MB / 535MB,0B / 0B,288
2025-03-12 02:10:20,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,53.00%,2.999GiB / 23.47GiB,12.77%,922MB / 665MB,0B / 0B,327
2025-03-12 02:10:20,a3d3766552e1,hdfs-spark-hive-docker-master-1,1.78%,2.912GiB / 23.47GiB,12.41%,74.2MB / 828MB,0B / 0B,520
2025-03-12 02:10:20,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.00%,61.96MiB / 23.47GiB,0.26%,5MB / 5.89MB,0B / 0B,27
2025-03-12 02:10:20,ALL,All Containers,56.41%,9.54GiB / 23.47GiB,40.64%,2.04GB / 2.04GB,0B / 0B,1262
2025-03-12 02:10:31,7941f509fee6,hdfs-spark-hive-docker-history-1,0.82%,1002MiB / 23.47GiB,4.17%,53.4MB / 2.09MB,0B / 0B,100
2025-03-12 02:10:31,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,130.26%,3.054GiB / 23.47GiB,13.01%,981MB / 535MB,0B / 0B,309
2025-03-12 02:10:31,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,109.69%,3.51GiB / 23.47GiB,14.95%,922MB / 666MB,0B / 0B,346
2025-03-12 02:10:31,a3d3766552e1,hdfs-spark-hive-docker-master-1,67.35%,2.962GiB / 23.47GiB,12.62%,74.3MB / 828MB,0B / 0B,580
2025-03-12 02:10:31,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.00%,61.96MiB / 23.47GiB,0.26%,5MB / 5.89MB,0B / 0B,27
2025-03-12 02:10:31,ALL,All Containers,308.12%,10.57GiB / 23.47GiB,45.02%,2.04GB / 2.04GB,0B / 0B,1362
2025-03-12 02:10:42,7941f509fee6,hdfs-spark-hive-docker-history-1,0.14%,1002MiB / 23.47GiB,4.17%,53.5MB / 2.1MB,0B / 0B,100
2025-03-12 02:10:42,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,0.44%,2.302GiB / 23.47GiB,9.81%,1GB / 570MB,0B / 0B,244
2025-03-12 02:10:42,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,0.46%,2.396GiB / 23.47GiB,10.21%,957MB / 688MB,0B / 0B,245
2025-03-12 02:10:42,a3d3766552e1,hdfs-spark-hive-docker-master-1,1.10%,2.251GiB / 23.47GiB,9.59%,74.4MB / 829MB,0B / 0B,428
2025-03-12 02:10:42,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.00%,61.96MiB / 23.47GiB,0.26%,5MB / 5.89MB,0B / 0B,27
2025-03-12 02:10:42,ALL,All Containers,2.14%,7.99GiB / 23.47GiB,34.04%,2.09GB / 2.09GB,0B / 0B,1044
