"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 14:16:28","7941f509fee6","hdfs-spark-hive-docker-history-1","0.21%","979.4MiB / 23.47GiB","4.07%","66.3MB / 477kB","0B / 0B","100"
"2025-03-12 14:16:28","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","1.75%","3.581GiB / 23.47GiB","15.25%","2.4GB / 1.45GB","0B / 0B","242"
"2025-03-12 14:16:28","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","1.60%","3.725GiB / 23.47GiB","15.87%","2.44GB / 1.34GB","0B / 0B","240"
"2025-03-12 14:16:28","a3d3766552e1","hdfs-spark-hive-docker-master-1","3.04%","2.229GiB / 23.47GiB","9.50%","22.7MB / 2.14GB","0B / 0B","417"
"2025-03-12 14:16:28","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.52MB / 1.76MB","0B / 0B","47"
"2025-03-12 14:16:28","ALL","All Containers","6.60%","1,084.17 MB","9.02%","0 MB / 0 MB","0 MB / 0 MB","1046"
"2025-03-12 14:16:39","7941f509fee6","hdfs-spark-hive-docker-history-1","0.69%","979.4MiB / 23.47GiB","4.07%","66.3MB / 479kB","0B / 0B","100"
"2025-03-12 14:16:39","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","3.92%","3.581GiB / 23.47GiB","15.25%","2.4GB / 1.45GB","0B / 0B","242"
"2025-03-12 14:16:39","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","1.48%","3.725GiB / 23.47GiB","15.87%","2.44GB / 1.34GB","0B / 0B","240"
"2025-03-12 14:16:39","a3d3766552e1","hdfs-spark-hive-docker-master-1","3.32%","2.23GiB / 23.47GiB","9.50%","22.7MB / 2.14GB","0B / 0B","418"
"2025-03-12 14:16:39","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.52MB / 1.76MB","0B / 0B","47"
"2025-03-12 14:16:39","ALL","All Containers","9.41%","1,084.17 MB","9.02%","0 MB / 0 MB","0 MB / 0 MB","1047"
"2025-03-12 14:16:50","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","981.4MiB / 23.47GiB","4.08%","66.4MB / 480kB","0B / 0B","100"
"2025-03-12 14:16:50","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.59%","3.596GiB / 23.47GiB","15.32%","2.4GB / 1.45GB","0B / 0B","242"
"2025-03-12 14:16:50","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","256.36%","4.008GiB / 23.47GiB","17.07%","2.44GB / 1.34GB","0B / 0B","282"
"2025-03-12 14:16:50","a3d3766552e1","hdfs-spark-hive-docker-master-1","2.50%","2.621GiB / 23.47GiB","11.17%","22.7MB / 2.14GB","0B / 0B","507"
"2025-03-12 14:16:50","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.52MB / 1.76MB","0B / 0B","47"
"2025-03-12 14:16:50","ALL","All Containers","259.57%","1,086.86 MB","9.61%","0 MB / 0 MB","0 MB / 0 MB","1178"
"2025-03-12 14:17:01","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","983.4MiB / 23.47GiB","4.09%","66.4MB / 480kB","0B / 0B","100"
"2025-03-12 14:17:01","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","258.39%","3.964GiB / 23.47GiB","16.88%","2.4GB / 1.45GB","0B / 0B","291"
"2025-03-12 14:17:01","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","131.02%","4.699GiB / 23.47GiB","20.02%","2.44GB / 1.34GB","0B / 0B","331"
"2025-03-12 14:17:01","a3d3766552e1","hdfs-spark-hive-docker-master-1","4.40%","2.888GiB / 23.47GiB","12.30%","22.8MB / 2.14GB","0B / 0B","515"
"2025-03-12 14:17:01","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.52MB / 1.76MB","0B / 0B","47"
"2025-03-12 14:17:01","ALL","All Containers","393.94%","1,090.18 MB","10.74%","0 MB / 0 MB","0 MB / 0 MB","1284"
"2025-03-12 14:17:12","7941f509fee6","hdfs-spark-hive-docker-history-1","0.95%","989.4MiB / 23.47GiB","4.12%","66.5MB / 486kB","0B / 0B","100"
"2025-03-12 14:17:12","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","115.97%","4.402GiB / 23.47GiB","18.75%","2.4GB / 1.45GB","0B / 0B","289"
"2025-03-12 14:17:12","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","103.58%","4.849GiB / 23.47GiB","20.66%","2.44GB / 1.34GB","0B / 0B","326"
"2025-03-12 14:17:12","a3d3766552e1","hdfs-spark-hive-docker-master-1","7.91%","2.889GiB / 23.47GiB","12.31%","22.9MB / 2.15GB","0B / 0B","516"
"2025-03-12 14:17:12","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.52MB / 1.76MB","0B / 0B","47"
"2025-03-12 14:17:12","ALL","All Containers","228.41%","1,096.77 MB","11.25%","0 MB / 0 MB","0 MB / 0 MB","1278"
"2025-03-12 14:17:23","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","991.5MiB / 23.47GiB","4.12%","66.5MB / 488kB","0B / 0B","100"
"2025-03-12 14:17:23","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","158.70%","4.42GiB / 23.47GiB","18.83%","2.4GB / 1.45GB","0B / 0B","287"
"2025-03-12 14:17:23","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","115.88%","4.895GiB / 23.47GiB","20.85%","2.44GB / 1.34GB","0B / 0B","325"
"2025-03-12 14:17:23","a3d3766552e1","hdfs-spark-hive-docker-master-1","19.61%","2.899GiB / 23.47GiB","12.35%","23MB / 2.15GB","0B / 0B","521"
"2025-03-12 14:17:23","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.52MB / 1.76MB","0B / 0B","47"
"2025-03-12 14:17:23","ALL","All Containers","294.31%","1,098.94 MB","11.31%","0 MB / 0 MB","0 MB / 0 MB","1280"
"2025-03-12 14:17:34","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","991.5MiB / 23.47GiB","4.12%","66.5MB / 490kB","0B / 0B","100"
"2025-03-12 14:17:34","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","103.97%","4.442GiB / 23.47GiB","18.92%","2.4GB / 1.45GB","0B / 0B","286"
"2025-03-12 14:17:34","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.42%","4.899GiB / 23.47GiB","20.87%","2.44GB / 1.34GB","0B / 0B","325"
"2025-03-12 14:17:34","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.90%","2.901GiB / 23.47GiB","12.36%","23MB / 2.15GB","0B / 0B","522"
"2025-03-12 14:17:34","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.52MB / 1.76MB","0B / 0B","47"
