"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 14:18:19","7941f509fee6","hdfs-spark-hive-docker-history-1","0.27%","997.5MiB / 23.47GiB","4.15%","67.6MB / 500kB","0B / 0B","100"
"2025-03-12 14:18:19","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","1.94%","3.597GiB / 23.47GiB","15.32%","2.4GB / 1.49GB","0B / 0B","241"
"2025-03-12 14:18:19","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","1.66%","3.727GiB / 23.47GiB","15.88%","2.49GB / 1.34GB","0B / 0B","243"
"2025-03-12 14:18:19","a3d3766552e1","hdfs-spark-hive-docker-master-1","2.98%","2.232GiB / 23.47GiB","9.51%","23.2MB / 2.15GB","0B / 0B","419"
"2025-03-12 14:18:19","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.52MB / 1.76MB","0B / 0B","47"
"2025-03-12 14:18:19","ALL","All Containers","6.85%","1,102.29 MB","9.05%","0 MB / 0 MB","0 MB / 0 MB","1050"
"2025-03-12 14:18:30","7941f509fee6","hdfs-spark-hive-docker-history-1","0.47%","997.5MiB / 23.47GiB","4.15%","67.6MB / 501kB","0B / 0B","100"
"2025-03-12 14:18:30","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","1.37%","3.597GiB / 23.47GiB","15.32%","2.4GB / 1.49GB","0B / 0B","240"
"2025-03-12 14:18:30","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","1.54%","3.727GiB / 23.47GiB","15.88%","2.49GB / 1.34GB","0B / 0B","242"
"2025-03-12 14:18:30","a3d3766552e1","hdfs-spark-hive-docker-master-1","16.16%","2.232GiB / 23.47GiB","9.51%","23.2MB / 2.15GB","0B / 0B","421"
"2025-03-12 14:18:30","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.52MB / 1.77MB","0B / 0B","47"
"2025-03-12 14:18:30","ALL","All Containers","19.54%","1,102.29 MB","9.05%","0 MB / 0 MB","0 MB / 0 MB","1050"
"2025-03-12 14:18:41","7941f509fee6","hdfs-spark-hive-docker-history-1","0.38%","997.5MiB / 23.47GiB","4.15%","67.6MB / 502kB","0B / 0B","100"
"2025-03-12 14:18:41","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","1.35%","3.597GiB / 23.47GiB","15.32%","2.4GB / 1.49GB","0B / 0B","240"
"2025-03-12 14:18:41","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","0.67%","3.727GiB / 23.47GiB","15.88%","2.49GB / 1.34GB","0B / 0B","242"
"2025-03-12 14:18:41","a3d3766552e1","hdfs-spark-hive-docker-master-1","247.06%","2.566GiB / 23.47GiB","10.93%","23.2MB / 2.15GB","0B / 0B","488"
"2025-03-12 14:18:41","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.52MB / 1.77MB","0B / 0B","47"
"2025-03-12 14:18:41","ALL","All Containers","249.46%","1,102.62 MB","9.34%","0 MB / 0 MB","0 MB / 0 MB","1117"
"2025-03-12 14:18:52","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","997.5MiB / 23.47GiB","4.15%","67.6MB / 502kB","0B / 0B","100"
"2025-03-12 14:18:52","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","181.16%","3.781GiB / 23.47GiB","16.11%","2.41GB / 1.49GB","0B / 0B","277"
"2025-03-12 14:18:52","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","169.40%","4.333GiB / 23.47GiB","18.46%","2.49GB / 1.34GB","0B / 0B","333"
"2025-03-12 14:18:52","a3d3766552e1","hdfs-spark-hive-docker-master-1","317.69%","2.897GiB / 23.47GiB","12.34%","23.3MB / 2.15GB","0B / 0B","515"
"2025-03-12 14:18:52","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.52MB / 1.77MB","0B / 0B","47"
"2025-03-12 14:18:52","ALL","All Containers","668.38%","1,103.74 MB","10.29%","0 MB / 0 MB","0 MB / 0 MB","1272"
"2025-03-12 14:19:03","7941f509fee6","hdfs-spark-hive-docker-history-1","2.44%","997.6MiB / 23.47GiB","4.15%","67.8MB / 507kB","0B / 0B","100"
"2025-03-12 14:19:03","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","109.57%","4.212GiB / 23.47GiB","17.94%","2.41GB / 1.49GB","0B / 0B","291"
"2025-03-12 14:19:03","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.27%","4.702GiB / 23.47GiB","20.03%","2.49GB / 1.34GB","0B / 0B","326"
"2025-03-12 14:19:03","a3d3766552e1","hdfs-spark-hive-docker-master-1","5.10%","2.904GiB / 23.47GiB","12.37%","23.4MB / 2.15GB","0B / 0B","518"
