"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 14:20:06","7941f509fee6","hdfs-spark-hive-docker-history-1","0.32%","997.7MiB / 23.47GiB","4.15%","69.1MB / 523kB","0B / 0B","100"
"2025-03-12 14:20:06","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","1.59%","3.598GiB / 23.47GiB","15.33%","2.41GB / 1.51GB","0B / 0B","241"
"2025-03-12 14:20:06","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","3.74%","3.727GiB / 23.47GiB","15.88%","2.5GB / 1.34GB","0B / 0B","242"
"2025-03-12 14:20:06","a3d3766552e1","hdfs-spark-hive-docker-master-1","4.40%","2.216GiB / 23.47GiB","9.44%","23.9MB / 2.15GB","0B / 0B","421"
"2025-03-12 14:20:06","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.72%","95.25MiB / 23.47GiB","0.40%","1.53MB / 1.77MB","0B / 0B","47"
"2025-03-12 14:20:06","ALL","All Containers","10.77%","1,102.49 MB","9.04%","0 MB / 0 MB","0 MB / 0 MB","1051"
"2025-03-12 14:20:18","7941f509fee6","hdfs-spark-hive-docker-history-1","0.40%","997.7MiB / 23.47GiB","4.15%","69.1MB / 523kB","0B / 0B","100"
"2025-03-12 14:20:18","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.77%","3.598GiB / 23.47GiB","15.33%","2.41GB / 1.51GB","0B / 0B","241"
"2025-03-12 14:20:18","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","0.60%","3.727GiB / 23.47GiB","15.88%","2.5GB / 1.34GB","0B / 0B","242"
"2025-03-12 14:20:18","a3d3766552e1","hdfs-spark-hive-docker-master-1","122.43%","2.651GiB / 23.47GiB","11.30%","23.9MB / 2.15GB","0B / 0B","500"
"2025-03-12 14:20:18","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.53MB / 1.77MB","0B / 0B","47"
"2025-03-12 14:20:18","ALL","All Containers","124.20%","1,102.91 MB","9.41%","0 MB / 0 MB","0 MB / 0 MB","1130"
"2025-03-12 14:20:29","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","997.7MiB / 23.47GiB","4.15%","69.1MB / 524kB","0B / 0B","100"
"2025-03-12 14:20:29","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","235.80%","4.122GiB / 23.47GiB","17.56%","2.41GB / 1.51GB","0B / 0B","316"
"2025-03-12 14:20:29","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","1.37%","4.007GiB / 23.47GiB","17.07%","2.51GB / 1.35GB","0B / 0B","287"
