"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 14:11:49","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.20%","3.83GiB / 23.47GiB","16.32%","2.34GB / 1.39GB","0B / 0B","290"
"2025-03-12 14:11:49","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.80%","4.107GiB / 23.47GiB","17.49%","2.38GB / 1.29GB","0B / 0B","328"
"2025-03-12 14:11:49","a3d3766552e1","hdfs-spark-hive-docker-master-1","4.15%","2.891GiB / 23.47GiB","12.31%","20.6MB / 2.13GB","0B / 0B","521"
"2025-03-12 14:11:49","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.5MB / 1.74MB","0B / 0B","47"
"2025-03-12 14:11:49","ALL","All Containers","216.26%","1,007.96 MB","10.05%","0 MB / 0 MB","0 MB / 0 MB","1286"
"2025-03-12 14:12:00","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","901.9MiB / 23.47GiB","3.75%","61.1MB / 421kB","0B / 0B","100"
"2025-03-12 14:12:00","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.75%","3.834GiB / 23.47GiB","16.33%","2.35GB / 1.39GB","0B / 0B","288"
"2025-03-12 14:12:00","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","117.37%","4.155GiB / 23.47GiB","17.70%","2.39GB / 1.29GB","0B / 0B","327"
"2025-03-12 14:12:00","a3d3766552e1","hdfs-spark-hive-docker-master-1","199.15%","2.958GiB / 23.47GiB","12.60%","20.7MB / 2.13GB","0B / 0B","481"
"2025-03-12 14:12:00","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.5MB / 1.74MB","0B / 0B","47"
"2025-03-12 14:12:00","ALL","All Containers","421.39%","1,008.08 MB","10.16%","0 MB / 0 MB","0 MB / 0 MB","1243"
