"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 14:24:53","7941f509fee6","hdfs-spark-hive-docker-history-1","0.34%","998.1MiB / 23.47GiB","4.15%","73.6MB / 583kB","0B / 0B","100"
"2025-03-12 14:24:53","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","1.41%","3.608GiB / 23.47GiB","15.37%","2.6GB / 1.68GB","0B / 0B","242"
"2025-03-12 14:24:53","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","1.19%","3.732GiB / 23.47GiB","15.90%","2.68GB / 1.54GB","0B / 0B","244"
"2025-03-12 14:24:53","a3d3766552e1","hdfs-spark-hive-docker-master-1","3.10%","1.866GiB / 23.47GiB","7.95%","25.9MB / 2.17GB","0B / 0B","396"
"2025-03-12 14:24:53","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","66.59MiB / 23.47GiB","0.28%","1.55MB / 1.79MB","0B / 0B","27"
"2025-03-12 14:24:53","ALL","All Containers","6.04%","1,073.90 MB","8.73%","0 MB / 0 MB","0 MB / 0 MB","1009"
"2025-03-12 14:25:05","7941f509fee6","hdfs-spark-hive-docker-history-1","0.33%","998.2MiB / 23.47GiB","4.15%","73.6MB / 584kB","0B / 0B","100"
"2025-03-12 14:25:05","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","1.10%","3.608GiB / 23.47GiB","15.37%","2.61GB / 1.68GB","0B / 0B","241"
"2025-03-12 14:25:05","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","1.33%","3.732GiB / 23.47GiB","15.90%","2.68GB / 1.54GB","0B / 0B","243"
"2025-03-12 14:25:05","a3d3766552e1","hdfs-spark-hive-docker-master-1","2.78%","1.866GiB / 23.47GiB","7.95%","25.9MB / 2.17GB","0B / 0B","396"
"2025-03-12 14:25:05","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","66.59MiB / 23.47GiB","0.28%","1.55MB / 1.79MB","0B / 0B","27"
"2025-03-12 14:25:05","ALL","All Containers","5.55%","1,074.00 MB","8.73%","0 MB / 0 MB","0 MB / 0 MB","1007"
"2025-03-12 14:25:16","7941f509fee6","hdfs-spark-hive-docker-history-1","0.17%","998.2MiB / 23.47GiB","4.15%","73.6MB / 585kB","0B / 0B","100"
"2025-03-12 14:25:16","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.55%","3.61GiB / 23.47GiB","15.38%","2.61GB / 1.68GB","0B / 0B","241"
"2025-03-12 14:25:16","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","14.47%","4.06GiB / 23.47GiB","17.30%","2.68GB / 1.54GB","0B / 0B","290"
"2025-03-12 14:25:16","a3d3766552e1","hdfs-spark-hive-docker-master-1","8.00%","2.26GiB / 23.47GiB","9.63%","25.9MB / 2.17GB","0B / 0B","488"
"2025-03-12 14:25:16","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","66.59MiB / 23.47GiB","0.28%","1.55MB / 1.79MB","0B / 0B","27"
"2025-03-12 14:25:16","ALL","All Containers","23.19%","1,074.72 MB","9.35%","0 MB / 0 MB","0 MB / 0 MB","1146"
"2025-03-12 14:25:27","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","998.2MiB / 23.47GiB","4.15%","73.7MB / 588kB","0B / 0B","100"
"2025-03-12 14:25:27","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","161.93%","4.254GiB / 23.47GiB","18.12%","2.61GB / 1.68GB","0B / 0B","293"
"2025-03-12 14:25:27","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","122.01%","4.678GiB / 23.47GiB","19.93%","2.68GB / 1.54GB","0B / 0B","330"
"2025-03-12 14:25:27","a3d3766552e1","hdfs-spark-hive-docker-master-1","7.94%","2.464GiB / 23.47GiB","10.50%","26.1MB / 2.17GB","0B / 0B","495"
"2025-03-12 14:25:27","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","66.59MiB / 23.47GiB","0.28%","1.55MB / 1.79MB","0B / 0B","27"
"2025-03-12 14:25:27","ALL","All Containers","292.02%","1,076.19 MB","10.60%","0 MB / 0 MB","0 MB / 0 MB","1245"
"2025-03-12 14:25:38","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","1002MiB / 23.47GiB","4.17%","73.7MB / 590kB","0B / 0B","102"
"2025-03-12 14:25:38","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","172.79%","4.564GiB / 23.47GiB","19.44%","2.61GB / 1.68GB","0B / 0B","293"
"2025-03-12 14:25:38","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","108.09%","4.97GiB / 23.47GiB","21.17%","2.68GB / 1.54GB","0B / 0B","331"
"2025-03-12 14:25:38","a3d3766552e1","hdfs-spark-hive-docker-master-1","2.52%","2.53GiB / 23.47GiB","10.78%","26.4MB / 2.17GB","0B / 0B","505"
"2025-03-12 14:25:38","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","66.59MiB / 23.47GiB","0.28%","1.55MB / 1.79MB","0B / 0B","27"
"2025-03-12 14:25:38","ALL","All Containers","283.54%","1,080.65 MB","11.17%","0 MB / 0 MB","0 MB / 0 MB","1258"
"2025-03-12 14:25:49","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","1002MiB / 23.47GiB","4.17%","73.8MB / 593kB","0B / 0B","100"
"2025-03-12 14:25:49","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.47%","4.569GiB / 23.47GiB","19.46%","2.61GB / 1.68GB","0B / 0B","290"
"2025-03-12 14:25:49","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","99.69%","4.983GiB / 23.47GiB","21.23%","2.68GB / 1.54GB","0B / 0B","328"
"2025-03-12 14:25:49","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.11%","2.531GiB / 23.47GiB","10.78%","26.5MB / 2.17GB","0B / 0B","505"
"2025-03-12 14:25:49","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","66.59MiB / 23.47GiB","0.28%","1.55MB / 1.79MB","0B / 0B","27"
"2025-03-12 14:25:49","ALL","All Containers","206.40%","1,080.67 MB","11.18%","0 MB / 0 MB","0 MB / 0 MB","1250"
"2025-03-12 14:26:00","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","1002MiB / 23.47GiB","4.17%","73.8MB / 594kB","0B / 0B","100"
"2025-03-12 14:26:00","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","103.78%","4.577GiB / 23.47GiB","19.50%","2.61GB / 1.68GB","0B / 0B","289"
"2025-03-12 14:26:00","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","129.93%","4.996GiB / 23.47GiB","21.28%","2.71GB / 1.56GB","0B / 0B","329"
"2025-03-12 14:26:00","a3d3766552e1","hdfs-spark-hive-docker-master-1","10.02%","2.566GiB / 23.47GiB","10.93%","26.7MB / 2.17GB","0B / 0B","506"
"2025-03-12 14:26:00","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","66.59MiB / 23.47GiB","0.28%","1.55MB / 1.79MB","0B / 0B","27"
"2025-03-12 14:26:00","ALL","All Containers","243.85%","1,080.73 MB","11.23%","0 MB / 0 MB","0 MB / 0 MB","1251"
"2025-03-12 14:26:11","7941f509fee6","hdfs-spark-hive-docker-history-1","0.29%","1002MiB / 23.47GiB","4.17%","73.8MB / 596kB","0B / 0B","100"
"2025-03-12 14:26:11","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.86%","3.639GiB / 23.47GiB","15.50%","2.69GB / 1.77GB","0B / 0B","241"
"2025-03-12 14:26:11","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","0.59%","3.747GiB / 23.47GiB","15.96%","2.77GB / 1.62GB","0B / 0B","244"
"2025-03-12 14:26:11","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.83%","1.866GiB / 23.47GiB","7.95%","26.8MB / 2.17GB","0B / 0B","400"
"2025-03-12 14:26:11","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","66.59MiB / 23.47GiB","0.28%","1.55MB / 1.79MB","0B / 0B","27"
"2025-03-12 14:26:11","ALL","All Containers","3.57%","1,077.84 MB","8.77%","0 MB / 0 MB","0 MB / 0 MB","1012"
