"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 14:12:20","7941f509fee6","hdfs-spark-hive-docker-history-1","0.22%","903.8MiB / 23.47GiB","3.76%","62.3MB / 431kB","0B / 0B","100"
"2025-03-12 14:12:20","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","1.58%","2.924GiB / 23.47GiB","12.46%","2.35GB / 1.4GB","0B / 0B","241"
"2025-03-12 14:12:20","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","1.25%","2.942GiB / 23.47GiB","12.53%","2.39GB / 1.3GB","0B / 0B","244"
"2025-03-12 14:12:20","a3d3766552e1","hdfs-spark-hive-docker-master-1","2.70%","2.227GiB / 23.47GiB","9.49%","20.8MB / 2.13GB","0B / 0B","413"
"2025-03-12 14:12:20","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.5MB / 1.74MB","0B / 0B","47"
"2025-03-12 14:12:20","ALL","All Containers","5.75%","1,007.12 MB","7.73%","0 MB / 0 MB","0 MB / 0 MB","1045"
"2025-03-12 14:12:31","7941f509fee6","hdfs-spark-hive-docker-history-1","0.98%","903.8MiB / 23.47GiB","3.76%","62.3MB / 432kB","0B / 0B","100"
"2025-03-12 14:12:31","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.40%","2.924GiB / 23.47GiB","12.46%","2.35GB / 1.4GB","0B / 0B","240"
"2025-03-12 14:12:31","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","67.25%","2.96GiB / 23.47GiB","12.61%","2.4GB / 1.3GB","0B / 0B","272"
"2025-03-12 14:12:31","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.59%","2.59GiB / 23.47GiB","11.03%","20.8MB / 2.13GB","0B / 0B","494"
"2025-03-12 14:12:31","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.5MB / 1.75MB","0B / 0B","47"
"2025-03-12 14:12:31","ALL","All Containers","70.22%","1,007.50 MB","8.05%","0 MB / 0 MB","0 MB / 0 MB","1153"
"2025-03-12 14:12:42","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","903.8MiB / 23.47GiB","3.76%","62.4MB / 435kB","0B / 0B","100"
"2025-03-12 14:12:42","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","1.96%","3.202GiB / 23.47GiB","13.64%","2.36GB / 1.41GB","0B / 0B","285"
"2025-03-12 14:12:42","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","261.04%","3.6GiB / 23.47GiB","15.34%","2.4GB / 1.3GB","0B / 0B","324"
"2025-03-12 14:12:42","a3d3766552e1","hdfs-spark-hive-docker-master-1","2.39%","2.822GiB / 23.47GiB","12.02%","20.8MB / 2.13GB","0B / 0B","508"
"2025-03-12 14:12:42","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.05%","95.23MiB / 23.47GiB","0.40%","1.5MB / 1.75MB","0B / 0B","47"
