"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 14:23:56","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","998MiB / 23.47GiB","4.15%","72.1MB / 569kB","0B / 0B","100"
"2025-03-12 14:23:56","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","288.91%","3.947GiB / 23.47GiB","16.82%","2.52GB / 1.59GB","0B / 0B","291"
"2025-03-12 14:23:56","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","182.22%","4.781GiB / 23.47GiB","20.37%","2.6GB / 1.45GB","0B / 0B","329"
"2025-03-12 14:23:56","a3d3766552e1","hdfs-spark-hive-docker-master-1","8.71%","2.465GiB / 23.47GiB","10.50%","25.3MB / 2.16GB","0B / 0B","493"
"2025-03-12 14:23:56","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","66.59MiB / 23.47GiB","0.28%","1.55MB / 1.79MB","0B / 0B","27"
"2025-03-12 14:23:56","ALL","All Containers","479.97%","1,075.78 MB","10.42%","0 MB / 0 MB","0 MB / 0 MB","1240"
"2025-03-12 14:24:07","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","998MiB / 23.47GiB","4.15%","72.1MB / 571kB","0B / 0B","100"
"2025-03-12 14:24:07","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","141.81%","4.344GiB / 23.47GiB","18.51%","2.52GB / 1.6GB","0B / 0B","294"
"2025-03-12 14:24:07","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","118.81%","4.833GiB / 23.47GiB","20.59%","2.6GB / 1.45GB","0B / 0B","331"
"2025-03-12 14:24:07","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.34%","2.525GiB / 23.47GiB","10.75%","25.6MB / 2.17GB","0B / 0B","503"
"2025-03-12 14:24:07","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.51%","66.61MiB / 23.47GiB","0.28%","1.55MB / 1.79MB","0B / 0B","27"
"2025-03-12 14:24:07","ALL","All Containers","262.60%","1,076.31 MB","10.86%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 14:24:18","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","998MiB / 23.47GiB","4.15%","72.2MB / 573kB","0B / 0B","100"
"2025-03-12 14:24:18","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","100.29%","4.521GiB / 23.47GiB","19.26%","2.52GB / 1.6GB","0B / 0B","290"
"2025-03-12 14:24:18","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","118.72%","4.831GiB / 23.47GiB","20.58%","2.6GB / 1.45GB","0B / 0B","329"
"2025-03-12 14:24:18","a3d3766552e1","hdfs-spark-hive-docker-master-1","3.57%","2.525GiB / 23.47GiB","10.76%","25.6MB / 2.17GB","0B / 0B","504"
"2025-03-12 14:24:18","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","66.59MiB / 23.47GiB","0.28%","1.55MB / 1.79MB","0B / 0B","27"
"2025-03-12 14:24:18","ALL","All Containers","222.71%","1,076.47 MB","11.01%","0 MB / 0 MB","0 MB / 0 MB","1250"
"2025-03-12 14:24:29","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","998MiB / 23.47GiB","4.15%","72.2MB / 575kB","0B / 0B","100"
"2025-03-12 14:24:29","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.63%","4.538GiB / 23.47GiB","19.33%","2.52GB / 1.6GB","0B / 0B","290"
"2025-03-12 14:24:29","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","107.04%","4.921GiB / 23.47GiB","20.96%","2.6GB / 1.45GB","0B / 0B","328"
"2025-03-12 14:24:29","a3d3766552e1","hdfs-spark-hive-docker-master-1","45.50%","2.538GiB / 23.47GiB","10.81%","25.7MB / 2.17GB","0B / 0B","504"
"2025-03-12 14:24:29","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","66.59MiB / 23.47GiB","0.28%","1.55MB / 1.79MB","0B / 0B","27"
"2025-03-12 14:24:29","ALL","All Containers","259.28%","1,076.59 MB","11.11%","0 MB / 0 MB","0 MB / 0 MB","1249"
