"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 02:07:09","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.22%","2.873GiB / 23.47GiB","12.24%","73.6MB / 824MB","0B / 0B","520"
"2025-03-12 02:07:09","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.96MiB / 23.47GiB","0.26%","5MB / 5.89MB","0B / 0B","27"
"2025-03-12 02:07:09","ALL","All Containers","424.80%","1,072.64 MB","8.28%","0 MB / 0 MB","0 MB / 0 MB","1262"
"2025-03-12 02:07:20","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","1002MiB / 23.47GiB","4.17%","52.6MB / 2.06MB","0B / 0B","100"
"2025-03-12 02:07:20","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","159.94%","3.225GiB / 23.47GiB","13.74%","978MB / 532MB","0B / 0B","292"
"2025-03-12 02:07:20","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.07%","3.596GiB / 23.47GiB","15.32%","919MB / 664MB","0B / 0B","330"
"2025-03-12 02:07:20","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.47%","2.934GiB / 23.47GiB","12.50%","73.7MB / 825MB","0B / 0B","536"
"2025-03-12 02:07:20","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.96MiB / 23.47GiB","0.26%","5MB / 5.89MB","0B / 0B","27"
"2025-03-12 02:07:20","ALL","All Containers","265.60%","1,073.72 MB","9.20%","0 MB / 0 MB","0 MB / 0 MB","1285"
"2025-03-12 02:07:31","7941f509fee6","hdfs-spark-hive-docker-history-1","0.97%","1002MiB / 23.47GiB","4.17%","52.6MB / 2.06MB","0B / 0B","100"
"2025-03-12 02:07:31","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","113.17%","3.289GiB / 23.47GiB","14.01%","978MB / 532MB","0B / 0B","289"
"2025-03-12 02:07:31","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.02%","3.693GiB / 23.47GiB","15.73%","919MB / 664MB","0B / 0B","327"
"2025-03-12 02:07:31","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.91%","2.935GiB / 23.47GiB","12.50%","73.8MB / 825MB","0B / 0B","537"
"2025-03-12 02:07:31","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.96MiB / 23.47GiB","0.26%","5MB / 5.89MB","0B / 0B","27"
"2025-03-12 02:07:31","ALL","All Containers","221.07%","1,073.88 MB","9.33%","0 MB / 0 MB","0 MB / 0 MB","1280"
"2025-03-12 02:07:43","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","1002MiB / 23.47GiB","4.17%","52.6MB / 2.06MB","0B / 0B","100"
"2025-03-12 02:07:43","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.39%","3.352GiB / 23.47GiB","14.28%","978MB / 532MB","0B / 0B","288"
"2025-03-12 02:07:43","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.20%","3.695GiB / 23.47GiB","15.74%","919MB / 664MB","0B / 0B","327"
"2025-03-12 02:07:43","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.97%","2.937GiB / 23.47GiB","12.51%","73.8MB / 825MB","0B / 0B","536"
"2025-03-12 02:07:43","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.96MiB / 23.47GiB","0.26%","5MB / 5.89MB","0B / 0B","27"
"2025-03-12 02:07:43","ALL","All Containers","213.69%","1,073.94 MB","9.39%","0 MB / 0 MB","0 MB / 0 MB","1278"
"2025-03-12 02:07:54","7941f509fee6","hdfs-spark-hive-docker-history-1","0.10%","1002MiB / 23.47GiB","4.17%","52.6MB / 2.06MB","0B / 0B","100"
"2025-03-12 02:07:54","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.30%","3.408GiB / 23.47GiB","14.52%","978MB / 532MB","0B / 0B","287"
"2025-03-12 02:07:54","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.23%","3.695GiB / 23.47GiB","15.74%","919MB / 664MB","0B / 0B","326"
"2025-03-12 02:07:54","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.45%","2.937GiB / 23.47GiB","12.51%","73.8MB / 825MB","0B / 0B","537"
"2025-03-12 02:07:54","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.96MiB / 23.47GiB","0.26%","5MB / 5.89MB","0B / 0B","27"
"2025-03-12 02:07:54","ALL","All Containers","212.08%","1,074.00 MB","9.44%","0 MB / 0 MB","0 MB / 0 MB","1277"
"2025-03-12 02:08:06","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","1002MiB / 23.47GiB","4.17%","52.6MB / 2.06MB","0B / 0B","100"
"2025-03-12 02:08:06","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.48%","3.452GiB / 23.47GiB","14.70%","978MB / 532MB","0B / 0B","286"
"2025-03-12 02:08:06","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.56%","3.694GiB / 23.47GiB","15.74%","919MB / 664MB","0B / 0B","321"
"2025-03-12 02:08:06","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.76%","2.938GiB / 23.47GiB","12.51%","73.8MB / 825MB","0B / 0B","536"
"2025-03-12 02:08:06","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","61.96MiB / 23.47GiB","0.26%","5MB / 5.89MB","0B / 0B","27"
"2025-03-12 02:08:06","ALL","All Containers","212.92%","1,074.04 MB","9.48%","0 MB / 0 MB","0 MB / 0 MB","1270"
"2025-03-12 02:08:17","7941f509fee6","hdfs-spark-hive-docker-history-1","0.10%","1002MiB / 23.47GiB","4.17%","52.6MB / 2.07MB","0B / 0B","100"
"2025-03-12 02:08:17","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.34%","3.462GiB / 23.47GiB","14.75%","978MB / 532MB","0B / 0B","284"
"2025-03-12 02:08:17","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.34%","3.694GiB / 23.47GiB","15.74%","919MB / 664MB","0B / 0B","319"
"2025-03-12 02:08:17","a3d3766552e1","hdfs-spark-hive-docker-master-1","3.12%","2.936GiB / 23.47GiB","12.51%","73.9MB / 825MB","0B / 0B","522"
"2025-03-12 02:08:17","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.96MiB / 23.47GiB","0.26%","5MB / 5.89MB","0B / 0B","27"
"2025-03-12 02:08:17","ALL","All Containers","213.90%","1,074.05 MB","9.49%","0 MB / 0 MB","0 MB / 0 MB","1252"
"2025-03-12 02:08:28","7941f509fee6","hdfs-spark-hive-docker-history-1","0.10%","1002MiB / 23.47GiB","4.17%","52.7MB / 2.07MB","0B / 0B","102"
"2025-03-12 02:08:28","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","103.43%","3.461GiB / 23.47GiB","14.75%","978MB / 532MB","0B / 0B","280"
"2025-03-12 02:08:28","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","102.81%","3.694GiB / 23.47GiB","15.74%","919MB / 664MB","0B / 0B","315"
"2025-03-12 02:08:28","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.93%","2.937GiB / 23.47GiB","12.51%","73.9MB / 825MB","0B / 0B","523"
"2025-03-12 02:08:28","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.96MiB / 23.47GiB","0.26%","5MB / 5.89MB","0B / 0B","27"
"2025-03-12 02:08:28","ALL","All Containers","207.27%","1,074.05 MB","9.49%","0 MB / 0 MB","0 MB / 0 MB","1247"
"2025-03-12 02:08:38","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","1002MiB / 23.47GiB","4.17%","52.7MB / 2.07MB","0B / 0B","100"
"2025-03-12 02:08:38","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","103.89%","3.461GiB / 23.47GiB","14.74%","978MB / 532MB","0B / 0B","279"
"2025-03-12 02:08:38","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.56%","3.694GiB / 23.47GiB","15.74%","919MB / 665MB","0B / 0B","314"
"2025-03-12 02:08:38","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.16%","2.94GiB / 23.47GiB","12.52%","73.9MB / 825MB","0B / 0B","522"
"2025-03-12 02:08:38","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.96MiB / 23.47GiB","0.26%","5MB / 5.89MB","0B / 0B","27"
"2025-03-12 02:08:38","ALL","All Containers","211.72%","1,074.06 MB","9.49%","0 MB / 0 MB","0 MB / 0 MB","1242"
"2025-03-12 02:08:49","7941f509fee6","hdfs-spark-hive-docker-history-1","0.10%","1002MiB / 23.47GiB","4.17%","52.7MB / 2.07MB","0B / 0B","100"
"2025-03-12 02:08:49","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.53%","3.461GiB / 23.47GiB","14.75%","978MB / 532MB","0B / 0B","279"
"2025-03-12 02:08:49","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.20%","3.694GiB / 23.47GiB","15.74%","919MB / 665MB","0B / 0B","314"
"2025-03-12 02:08:49","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.05%","2.94GiB / 23.47GiB","12.52%","74MB / 825MB","0B / 0B","522"
"2025-03-12 02:08:49","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.96MiB / 23.47GiB","0.26%","5MB / 5.89MB","0B / 0B","27"
"2025-03-12 02:08:49","ALL","All Containers","209.88%","1,074.06 MB","9.49%","0 MB / 0 MB","0 MB / 0 MB","1242"
"2025-03-12 02:09:00","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","1002MiB / 23.47GiB","4.17%","52.7MB / 2.07MB","0B / 0B","100"
"2025-03-12 02:09:00","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.26%","3.461GiB / 23.47GiB","14.75%","978MB / 532MB","0B / 0B","279"
"2025-03-12 02:09:00","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.92%","3.694GiB / 23.47GiB","15.74%","919MB / 665MB","0B / 0B","314"
"2025-03-12 02:09:00","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.09%","2.94GiB / 23.47GiB","12.53%","74MB / 825MB","0B / 0B","523"
"2025-03-12 02:09:00","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.96MiB / 23.47GiB","0.26%","5MB / 5.89MB","0B / 0B","27"
"2025-03-12 02:09:00","ALL","All Containers","214.39%","1,074.06 MB","9.49%","0 MB / 0 MB","0 MB / 0 MB","1243"
"2025-03-12 02:09:11","7941f509fee6","hdfs-spark-hive-docker-history-1","0.10%","1002MiB / 23.47GiB","4.17%","52.7MB / 2.08MB","0B / 0B","100"
"2025-03-12 02:09:11","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.61%","3.461GiB / 23.47GiB","14.75%","978MB / 532MB","0B / 0B","279"
"2025-03-12 02:09:11","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","103.99%","3.694GiB / 23.47GiB","15.74%","919MB / 665MB","0B / 0B","314"
"2025-03-12 02:09:11","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.00%","2.94GiB / 23.47GiB","12.53%","74MB / 825MB","0B / 0B","522"
"2025-03-12 02:09:11","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.96MiB / 23.47GiB","0.26%","5MB / 5.89MB","0B / 0B","27"
"2025-03-12 02:09:11","ALL","All Containers","209.70%","1,074.06 MB","9.49%","0 MB / 0 MB","0 MB / 0 MB","1242"
"2025-03-12 02:09:23","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","1002MiB / 23.47GiB","4.17%","52.7MB / 2.08MB","0B / 0B","100"
"2025-03-12 02:09:23","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","102.39%","3.461GiB / 23.47GiB","14.75%","978MB / 532MB","0B / 0B","279"
"2025-03-12 02:09:23","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","101.29%","3.694GiB / 23.47GiB","15.74%","919MB / 665MB","0B / 0B","314"
"2025-03-12 02:09:23","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.51%","2.94GiB / 23.47GiB","12.53%","74MB / 825MB","0B / 0B","522"
"2025-03-12 02:09:23","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.96MiB / 23.47GiB","0.26%","5MB / 5.89MB","0B / 0B","27"
"2025-03-12 02:09:23","ALL","All Containers","205.30%","1,074.06 MB","9.49%","0 MB / 0 MB","0 MB / 0 MB","1242"
"2025-03-12 02:09:33","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","1002MiB / 23.47GiB","4.17%","52.7MB / 2.08MB","0B / 0B","100"
"2025-03-12 02:09:33","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","103.67%","3.461GiB / 23.47GiB","14.75%","978MB / 532MB","0B / 0B","279"
"2025-03-12 02:09:33","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.59%","3.694GiB / 23.47GiB","15.74%","919MB / 665MB","0B / 0B","314"
"2025-03-12 02:09:33","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.30%","2.942GiB / 23.47GiB","12.53%","74.1MB / 825MB","0B / 0B","522"
"2025-03-12 02:09:33","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","61.96MiB / 23.47GiB","0.26%","5MB / 5.89MB","0B / 0B","27"
"2025-03-12 02:09:33","ALL","All Containers","210.67%","1,074.06 MB","9.49%","0 MB / 0 MB","0 MB / 0 MB","1242"
