"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 01:34:22","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.67%","2.064GiB / 23.47GiB","8.79%","883MB / 471MB","0B / 0B","286"
"2025-03-12 01:34:22","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","1.78%","2.437GiB / 23.47GiB","10.38%","847MB / 574MB","0B / 0B","322"
"2025-03-12 01:34:22","a3d3766552e1","hdfs-spark-hive-docker-master-1","286.49%","2.839GiB / 23.47GiB","12.09%","65.9MB / 795MB","0B / 0B","530"
"2025-03-12 01:34:22","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","70.8MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:34:22","ALL","All Containers","289.09%","1,089.14 MB","7.15%","0 MB / 0 MB","0 MB / 0 MB","1269"
"2025-03-12 01:34:33","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","1011MiB / 23.47GiB","4.21%","44.5MB / 1.72MB","0B / 0B","100"
"2025-03-12 01:34:33","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.73%","2.621GiB / 23.47GiB","11.17%","892MB / 483MB","0B / 0B","292"
"2025-03-12 01:34:33","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","715.33%","3.345GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","329"
"2025-03-12 01:34:33","a3d3766552e1","hdfs-spark-hive-docker-master-1","2.80%","2.858GiB / 23.47GiB","12.18%","66.2MB / 796MB","0B / 0B","540"
"2025-03-12 01:34:33","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","70.81MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:34:33","ALL","All Containers","824.00%","1,090.63 MB","8.42%","0 MB / 0 MB","0 MB / 0 MB","1292"
"2025-03-12 01:34:44","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","1011MiB / 23.47GiB","4.21%","44.5MB / 1.72MB","0B / 0B","100"
"2025-03-12 01:34:44","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.69%","2.706GiB / 23.47GiB","11.53%","892MB / 483MB","0B / 0B","289"
"2025-03-12 01:34:44","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","115.08%","3.164GiB / 23.47GiB","13.48%","859MB / 582MB","0B / 0B","328"
"2025-03-12 01:34:44","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.87%","2.858GiB / 23.47GiB","12.18%","66.3MB / 796MB","0B / 0B","543"
"2025-03-12 01:34:44","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","70.81MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:34:44","ALL","All Containers","223.78%","1,090.54 MB","8.34%","0 MB / 0 MB","0 MB / 0 MB","1291"
"2025-03-12 01:34:55","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","1011MiB / 23.47GiB","4.21%","44.5MB / 1.72MB","0B / 0B","100"
"2025-03-12 01:34:55","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.57%","2.706GiB / 23.47GiB","11.53%","892MB / 483MB","0B / 0B","289"
"2025-03-12 01:34:55","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.25%","3.229GiB / 23.47GiB","13.76%","859MB / 582MB","0B / 0B","327"
"2025-03-12 01:34:55","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.12%","2.858GiB / 23.47GiB","12.18%","66.3MB / 796MB","0B / 0B","541"
"2025-03-12 01:34:55","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","70.82MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:34:55","ALL","All Containers","213.05%","1,090.61 MB","8.39%","0 MB / 0 MB","0 MB / 0 MB","1288"
"2025-03-12 01:35:06","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","1011MiB / 23.47GiB","4.21%","44.5MB / 1.73MB","0B / 0B","100"
"2025-03-12 01:35:06","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.29%","2.706GiB / 23.47GiB","11.53%","892MB / 483MB","0B / 0B","288"
"2025-03-12 01:35:06","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","108.99%","3.277GiB / 23.47GiB","13.96%","859MB / 582MB","0B / 0B","326"
"2025-03-12 01:35:06","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.28%","2.858GiB / 23.47GiB","12.18%","66.3MB / 796MB","0B / 0B","541"
"2025-03-12 01:35:06","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","70.83MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:35:06","ALL","All Containers","216.69%","1,090.67 MB","8.43%","0 MB / 0 MB","0 MB / 0 MB","1286"
"2025-03-12 01:35:17","7941f509fee6","hdfs-spark-hive-docker-history-1","0.17%","1011MiB / 23.47GiB","4.21%","44.6MB / 1.73MB","0B / 0B","100"
"2025-03-12 01:35:17","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.45%","2.706GiB / 23.47GiB","11.53%","892MB / 483MB","0B / 0B","287"
"2025-03-12 01:35:17","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","110.19%","3.315GiB / 23.47GiB","14.12%","859MB / 582MB","0B / 0B","322"
"2025-03-12 01:35:17","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.34%","2.858GiB / 23.47GiB","12.18%","66.4MB / 796MB","0B / 0B","542"
"2025-03-12 01:35:17","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","70.84MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:35:17","ALL","All Containers","217.16%","1,090.72 MB","8.47%","0 MB / 0 MB","0 MB / 0 MB","1282"
"2025-03-12 01:35:28","7941f509fee6","hdfs-spark-hive-docker-history-1","1.63%","1011MiB / 23.47GiB","4.21%","44.6MB / 1.73MB","0B / 0B","100"
"2025-03-12 01:35:28","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.00%","2.706GiB / 23.47GiB","11.53%","892MB / 483MB","0B / 0B","283"
"2025-03-12 01:35:28","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","103.88%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","317"
"2025-03-12 01:35:28","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.52%","2.857GiB / 23.47GiB","12.17%","66.4MB / 796MB","0B / 0B","529"
"2025-03-12 01:35:28","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","70.84MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:35:28","ALL","All Containers","212.03%","1,090.75 MB","8.49%","0 MB / 0 MB","0 MB / 0 MB","1260"
"2025-03-12 01:35:39","7941f509fee6","hdfs-spark-hive-docker-history-1","1.34%","1011MiB / 23.47GiB","4.21%","44.6MB / 1.73MB","0B / 0B","100"
"2025-03-12 01:35:39","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.36%","2.706GiB / 23.47GiB","11.53%","892MB / 483MB","0B / 0B","280"
"2025-03-12 01:35:39","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","102.80%","3.345GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","315"
"2025-03-12 01:35:39","a3d3766552e1","hdfs-spark-hive-docker-master-1","2.35%","2.858GiB / 23.47GiB","12.17%","66.4MB / 796MB","0B / 0B","530"
"2025-03-12 01:35:39","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","70.84MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:35:39","ALL","All Containers","211.85%","1,090.75 MB","8.49%","0 MB / 0 MB","0 MB / 0 MB","1256"
"2025-03-12 01:35:50","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","1011MiB / 23.47GiB","4.21%","44.6MB / 1.74MB","0B / 0B","100"
"2025-03-12 01:35:50","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.80%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","281"
"2025-03-12 01:35:50","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.37%","3.345GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","315"
"2025-03-12 01:35:50","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.40%","2.858GiB / 23.47GiB","12.17%","66.4MB / 796MB","0B / 0B","528"
"2025-03-12 01:35:50","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","70.84MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:35:50","ALL","All Containers","212.69%","1,090.75 MB","8.49%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:36:01","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","1011MiB / 23.47GiB","4.21%","44.6MB / 1.74MB","0B / 0B","100"
"2025-03-12 01:36:01","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.70%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","280"
"2025-03-12 01:36:01","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.78%","3.345GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","315"
"2025-03-12 01:36:01","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.03%","2.858GiB / 23.47GiB","12.17%","66.5MB / 796MB","0B / 0B","528"
"2025-03-12 01:36:01","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.63%","70.94MiB / 23.47GiB","0.30%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:36:01","ALL","All Containers","212.29%","1,090.85 MB","8.49%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:36:12","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","1011MiB / 23.47GiB","4.21%","44.6MB / 1.74MB","0B / 0B","100"
"2025-03-12 01:36:12","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","103.49%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","280"
"2025-03-12 01:36:12","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","103.74%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","315"
"2025-03-12 01:36:12","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.39%","2.858GiB / 23.47GiB","12.18%","66.5MB / 796MB","0B / 0B","529"
"2025-03-12 01:36:12","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","70.84MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:36:12","ALL","All Containers","208.74%","1,090.75 MB","8.49%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:36:24","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","1011MiB / 23.47GiB","4.21%","44.6MB / 1.74MB","0B / 0B","100"
"2025-03-12 01:36:24","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.47%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","280"
"2025-03-12 01:36:24","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.18%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","315"
"2025-03-12 01:36:24","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.16%","2.858GiB / 23.47GiB","12.18%","66.5MB / 796MB","0B / 0B","528"
"2025-03-12 01:36:24","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","70.84MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:36:24","ALL","All Containers","210.95%","1,090.75 MB","8.49%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:36:35","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","1011MiB / 23.47GiB","4.21%","44.6MB / 1.74MB","0B / 0B","100"
"2025-03-12 01:36:35","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.31%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","280"
"2025-03-12 01:36:35","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.25%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","315"
"2025-03-12 01:36:35","a3d3766552e1","hdfs-spark-hive-docker-master-1","2.05%","2.858GiB / 23.47GiB","12.18%","66.6MB / 796MB","0B / 0B","528"
"2025-03-12 01:36:35","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","70.84MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:36:35","ALL","All Containers","211.76%","1,090.75 MB","8.49%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:36:46","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","1011MiB / 23.47GiB","4.21%","44.6MB / 1.74MB","0B / 0B","100"
"2025-03-12 01:36:46","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.25%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:36:46","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.46%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","315"
"2025-03-12 01:36:46","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.19%","2.858GiB / 23.47GiB","12.18%","66.6MB / 796MB","0B / 0B","529"
"2025-03-12 01:36:46","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","70.84MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:36:46","ALL","All Containers","213.02%","1,090.75 MB","8.49%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:36:57","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","1011MiB / 23.47GiB","4.21%","44.6MB / 1.75MB","0B / 0B","100"
"2025-03-12 01:36:57","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.79%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:36:57","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.15%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:36:57","a3d3766552e1","hdfs-spark-hive-docker-master-1","4.95%","2.858GiB / 23.47GiB","12.18%","66.6MB / 796MB","0B / 0B","527"
"2025-03-12 01:36:57","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","70.84MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:36:57","ALL","All Containers","217.03%","1,090.75 MB","8.49%","0 MB / 0 MB","0 MB / 0 MB","1251"
"2025-03-12 01:37:08","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","1011MiB / 23.47GiB","4.21%","44.6MB / 1.75MB","0B / 0B","100"
"2025-03-12 01:37:08","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.99%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:37:08","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.71%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:37:08","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.28%","2.858GiB / 23.47GiB","12.18%","66.6MB / 796MB","0B / 0B","527"
"2025-03-12 01:37:08","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","70.84MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:37:08","ALL","All Containers","216.09%","1,090.75 MB","8.49%","0 MB / 0 MB","0 MB / 0 MB","1251"
"2025-03-12 01:37:19","7941f509fee6","hdfs-spark-hive-docker-history-1","1.28%","1011MiB / 23.47GiB","4.21%","44.7MB / 1.75MB","0B / 0B","100"
"2025-03-12 01:37:19","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.33%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:37:19","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.30%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:37:19","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.96%","2.858GiB / 23.47GiB","12.18%","66.7MB / 796MB","0B / 0B","527"
"2025-03-12 01:37:19","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","70.84MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:37:19","ALL","All Containers","213.87%","1,090.75 MB","8.49%","0 MB / 0 MB","0 MB / 0 MB","1251"
"2025-03-12 01:37:29","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","1011MiB / 23.47GiB","4.21%","44.7MB / 1.75MB","0B / 0B","100"
"2025-03-12 01:37:29","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.31%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:37:29","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.94%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:37:29","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.38%","2.859GiB / 23.47GiB","12.18%","66.7MB / 796MB","0B / 0B","527"
"2025-03-12 01:37:29","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","70.84MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:37:29","ALL","All Containers","212.74%","1,090.75 MB","8.49%","0 MB / 0 MB","0 MB / 0 MB","1251"
"2025-03-12 01:37:40","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","1011MiB / 23.47GiB","4.21%","44.7MB / 1.76MB","0B / 0B","100"
"2025-03-12 01:37:40","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.74%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:37:40","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","107.33%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:37:40","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.56%","2.859GiB / 23.47GiB","12.18%","66.7MB / 796MB","0B / 0B","528"
"2025-03-12 01:37:40","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","70.84MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:37:40","ALL","All Containers","215.75%","1,090.75 MB","8.49%","0 MB / 0 MB","0 MB / 0 MB","1252"
"2025-03-12 01:37:51","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","1011MiB / 23.47GiB","4.21%","44.7MB / 1.76MB","0B / 0B","100"
"2025-03-12 01:37:51","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.46%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:37:51","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","109.29%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:37:51","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.15%","2.859GiB / 23.47GiB","12.18%","66.8MB / 796MB","0B / 0B","527"
"2025-03-12 01:37:51","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","70.84MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:37:51","ALL","All Containers","216.01%","1,090.75 MB","8.49%","0 MB / 0 MB","0 MB / 0 MB","1251"
"2025-03-12 01:38:02","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","1011MiB / 23.47GiB","4.21%","44.7MB / 1.76MB","0B / 0B","100"
"2025-03-12 01:38:02","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","108.04%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:38:02","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.69%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:38:02","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.60%","2.859GiB / 23.47GiB","12.18%","66.8MB / 796MB","0B / 0B","527"
"2025-03-12 01:38:02","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","70.85MiB / 23.47GiB","0.29%","4.84MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:38:02","ALL","All Containers","214.44%","1,090.76 MB","8.49%","0 MB / 0 MB","0 MB / 0 MB","1251"
"2025-03-12 01:38:13","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","1011MiB / 23.47GiB","4.21%","44.7MB / 1.76MB","0B / 0B","100"
"2025-03-12 01:38:13","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.73%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:38:13","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.87%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:38:13","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.30%","2.859GiB / 23.47GiB","12.18%","66.8MB / 796MB","0B / 0B","528"
"2025-03-12 01:38:13","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.46MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:38:13","ALL","All Containers","213.01%","1,091.37 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1252"
"2025-03-12 01:38:24","7941f509fee6","hdfs-spark-hive-docker-history-1","0.21%","1011MiB / 23.47GiB","4.21%","44.7MB / 1.76MB","0B / 0B","102"
"2025-03-12 01:38:24","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.23%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:38:24","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.40%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:38:24","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.59%","2.86GiB / 23.47GiB","12.18%","66.8MB / 796MB","0B / 0B","529"
"2025-03-12 01:38:24","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.45MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:38:24","ALL","All Containers","211.43%","1,091.36 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:38:35","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","1011MiB / 23.47GiB","4.21%","44.7MB / 1.76MB","0B / 0B","100"
"2025-03-12 01:38:35","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.99%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:38:35","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.42%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:38:35","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.85%","2.862GiB / 23.47GiB","12.19%","66.9MB / 796MB","0B / 0B","529"
"2025-03-12 01:38:35","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.45MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:38:35","ALL","All Containers","214.37%","1,091.37 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:38:46","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","1011MiB / 23.47GiB","4.21%","44.7MB / 1.77MB","0B / 0B","100"
"2025-03-12 01:38:46","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","103.98%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:38:46","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","107.42%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:38:46","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.60%","2.864GiB / 23.47GiB","12.20%","66.9MB / 796MB","0B / 0B","532"
"2025-03-12 01:38:46","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.57MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:38:46","ALL","All Containers","213.12%","1,091.49 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1256"
"2025-03-12 01:38:57","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","1011MiB / 23.47GiB","4.21%","44.7MB / 1.77MB","0B / 0B","100"
