TimeStamp,Container,Name,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
2025-03-12 00:34:46,7941f509fee6,hdfs-spark-hive-docker-history-1,0.21%,1023MiB / 23.47GiB,4.26%,18.1MB / 1.27MB,0B / 0B,100
2025-03-12 00:34:46,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,0.56%,1.817GiB / 23.47GiB,7.74%,705MB / 381MB,0B / 0B,244
2025-03-12 00:34:46,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,0.67%,1.833GiB / 23.47GiB,7.81%,706MB / 428MB,0B / 0B,242
2025-03-12 00:34:46,a3d3766552e1,hdfs-spark-hive-docker-master-1,1.24%,2.09GiB / 23.47GiB,8.90%,34.1MB / 654MB,0B / 0B,394
2025-03-12 00:34:46,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.00%,61.69MiB / 23.47GiB,0.26%,3.14MB / 3.27MB,0B / 0B,27
2025-03-12 00:34:46,ALL,All Containers,2.68%,6.80GiB / 23.47GiB,28.97%,1.47GB / 1.47GB,0B / 0B,1007
2025-03-12 00:34:56,7941f509fee6,hdfs-spark-hive-docker-history-1,0.18%,1023MiB / 23.47GiB,4.26%,18.1MB / 1.27MB,0B / 0B,100
2025-03-12 00:34:56,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,1.08%,1.817GiB / 23.47GiB,7.74%,705MB / 381MB,0B / 0B,243
2025-03-12 00:34:56,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,0.45%,1.833GiB / 23.47GiB,7.81%,706MB / 428MB,0B / 0B,242
2025-03-12 00:34:56,a3d3766552e1,hdfs-spark-hive-docker-master-1,221.69%,2.41GiB / 23.47GiB,10.26%,34.2MB / 654MB,0B / 0B,456
2025-03-12 00:34:56,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.00%,61.69MiB / 23.47GiB,0.26%,3.14MB / 3.27MB,0B / 0B,27
2025-03-12 00:34:56,ALL,All Containers,223.40%,7.12GiB / 23.47GiB,30.33%,1.47GB / 1.47GB,0B / 0B,1068
2025-03-12 00:35:07,7941f509fee6,hdfs-spark-hive-docker-history-1,0.13%,1023MiB / 23.47GiB,4.26%,18.1MB / 1.27MB,0B / 0B,100
2025-03-12 00:35:07,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,141.17%,2.317GiB / 23.47GiB,9.87%,708MB / 384MB,0B / 0B,316
2025-03-12 00:35:07,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,121.10%,2.112GiB / 23.47GiB,9.00%,709MB / 428MB,0B / 0B,295
2025-03-12 00:35:07,a3d3766552e1,hdfs-spark-hive-docker-master-1,306.20%,2.739GiB / 23.47GiB,11.67%,34.2MB / 657MB,0B / 0B,491
2025-03-12 00:35:07,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.00%,61.68MiB / 23.47GiB,0.26%,3.15MB / 3.28MB,0B / 0B,27
2025-03-12 00:35:07,ALL,All Containers,568.60%,8.23GiB / 23.47GiB,35.05%,1.47GB / 1.47GB,0B / 0B,1229
2025-03-12 00:35:18,7941f509fee6,hdfs-spark-hive-docker-history-1,0.14%,1023MiB / 23.47GiB,4.26%,18.2MB / 1.27MB,0B / 0B,100
2025-03-12 00:35:18,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,5.50%,1.818GiB / 23.47GiB,7.75%,709MB / 384MB,0B / 0B,247
2025-03-12 00:35:18,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,0.82%,1.839GiB / 23.47GiB,7.84%,710MB / 430MB,0B / 0B,246
2025-03-12 00:35:18,a3d3766552e1,hdfs-spark-hive-docker-master-1,1.46%,2.091GiB / 23.47GiB,8.91%,34.6MB / 658MB,0B / 0B,402
2025-03-12 00:35:18,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.00%,61.68MiB / 23.47GiB,0.26%,3.15MB / 3.28MB,0B / 0B,27
2025-03-12 00:35:18,ALL,All Containers,7.92%,6.81GiB / 23.47GiB,29.00%,1.47GB / 1.48GB,0B / 0B,1022
