TimeStamp,Container,Name,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
2025-03-12 00:36:06,7941f509fee6,hdfs-spark-hive-docker-history-1,0.12%,1011MiB / 23.47GiB,4.21%,19.2MB / 1.28MB,0B / 0B,100
2025-03-12 00:36:06,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,0.99%,1.818GiB / 23.47GiB,7.74%,709MB / 384MB,0B / 0B,244
2025-03-12 00:36:06,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,0.33%,1.839GiB / 23.47GiB,7.83%,710MB / 430MB,0B / 0B,242
2025-03-12 00:36:06,a3d3766552e1,hdfs-spark-hive-docker-master-1,0.55%,2.091GiB / 23.47GiB,8.91%,34.6MB / 658MB,0B / 0B,398
2025-03-12 00:36:06,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.00%,61.71MiB / 23.47GiB,0.26%,3.15MB / 3.28MB,0B / 0B,27
2025-03-12 00:36:06,ALL,All Containers,1.99%,6.80GiB / 23.47GiB,28.95%,1.48GB / 1.48GB,0B / 0B,1011
2025-03-12 00:36:17,7941f509fee6,hdfs-spark-hive-docker-history-1,0.12%,1011MiB / 23.47GiB,4.21%,19.2MB / 1.28MB,0B / 0B,100
2025-03-12 00:36:17,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,0.39%,1.817GiB / 23.47GiB,7.74%,709MB / 384MB,0B / 0B,239
2025-03-12 00:36:17,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,0.78%,1.839GiB / 23.47GiB,7.83%,713MB / 433MB,0B / 0B,239
2025-03-12 00:36:17,a3d3766552e1,hdfs-spark-hive-docker-master-1,2.00%,2.463GiB / 23.47GiB,10.49%,34.7MB / 661MB,0B / 0B,477
2025-03-12 00:36:17,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.00%,61.71MiB / 23.47GiB,0.26%,3.15MB / 3.28MB,0B / 0B,27
2025-03-12 00:36:17,ALL,All Containers,3.29%,7.17GiB / 23.47GiB,30.54%,1.48GB / 1.48GB,0B / 0B,1082
2025-03-12 00:36:27,7941f509fee6,hdfs-spark-hive-docker-history-1,0.14%,1011MiB / 23.47GiB,4.21%,19.2MB / 1.28MB,0B / 0B,100
2025-03-12 00:36:27,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,1.92%,2.424GiB / 23.47GiB,10.33%,712MB / 384MB,0B / 0B,327
2025-03-12 00:36:27,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,128.50%,2.167GiB / 23.47GiB,9.23%,713MB / 433MB,0B / 0B,287
2025-03-12 00:36:27,a3d3766552e1,hdfs-spark-hive-docker-master-1,50.92%,2.737GiB / 23.47GiB,11.66%,34.7MB / 661MB,0B / 0B,498
2025-03-12 00:36:27,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.00%,61.71MiB / 23.47GiB,0.26%,3.15MB / 3.28MB,0B / 0B,27
2025-03-12 00:36:27,ALL,All Containers,181.48%,8.38GiB / 23.47GiB,35.69%,1.48GB / 1.48GB,0B / 0B,1239
2025-03-12 00:36:38,7941f509fee6,hdfs-spark-hive-docker-history-1,0.14%,1011MiB / 23.47GiB,4.21%,19.3MB / 1.28MB,0B / 0B,100
2025-03-12 00:36:38,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,0.66%,1.819GiB / 23.47GiB,7.75%,712MB / 385MB,0B / 0B,247
2025-03-12 00:36:38,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,0.56%,1.84GiB / 23.47GiB,7.84%,715MB / 434MB,0B / 0B,246
2025-03-12 00:36:38,a3d3766552e1,hdfs-spark-hive-docker-master-1,1.12%,2.091GiB / 23.47GiB,8.91%,35.8MB / 663MB,0B / 0B,402
2025-03-12 00:36:38,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.00%,61.72MiB / 23.47GiB,0.26%,3.15MB / 3.28MB,0B / 0B,27
2025-03-12 00:36:38,ALL,All Containers,2.48%,6.80GiB / 23.47GiB,28.96%,1.49GB / 1.49GB,0B / 0B,1022
