TimeStamp,Container,Name,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
2025-03-12 00:33:42,7941f509fee6,hdfs-spark-hive-docker-history-1,0.20%,1023MiB / 23.47GiB,4.26%,17.3MB / 1.25MB,0B / 0B,100
2025-03-12 00:33:42,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,0.78%,1.815GiB / 23.47GiB,7.73%,702MB / 377MB,0B / 0B,239
2025-03-12 00:33:42,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,0.68%,1.832GiB / 23.47GiB,7.80%,703MB / 428MB,0B / 0B,238
2025-03-12 00:33:42,a3d3766552e1,hdfs-spark-hive-docker-master-1,1.12%,2.089GiB / 23.47GiB,8.90%,33.8MB / 650MB,0B / 0B,392
2025-03-12 00:33:42,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.00%,61.73MiB / 23.47GiB,0.26%,3.13MB / 3.26MB,0B / 0B,27
2025-03-12 00:33:42,ALL,All Containers,2.78%,6.80GiB / 23.47GiB,28.95%,1.46GB / 1.46GB,0B / 0B,996
2025-03-12 00:33:52,7941f509fee6,hdfs-spark-hive-docker-history-1,0.18%,1023MiB / 23.47GiB,4.26%,17.3MB / 1.25MB,0B / 0B,100
2025-03-12 00:33:52,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,0.34%,1.815GiB / 23.47GiB,7.73%,702MB / 377MB,0B / 0B,238
2025-03-12 00:33:52,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,2.26%,1.832GiB / 23.47GiB,7.80%,706MB / 428MB,0B / 0B,238
2025-03-12 00:33:52,a3d3766552e1,hdfs-spark-hive-docker-master-1,1.98%,2.52GiB / 23.47GiB,10.73%,33.8MB / 653MB,0B / 0B,473
2025-03-12 00:33:52,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.00%,61.73MiB / 23.47GiB,0.26%,3.14MB / 3.26MB,0B / 0B,27
2025-03-12 00:33:52,ALL,All Containers,4.76%,7.23GiB / 23.47GiB,30.79%,1.46GB / 1.46GB,0B / 0B,1076
2025-03-12 00:34:03,7941f509fee6,hdfs-spark-hive-docker-history-1,0.14%,1023MiB / 23.47GiB,4.26%,17.3MB / 1.25MB,0B / 0B,100
2025-03-12 00:34:03,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,1.44%,2.427GiB / 23.47GiB,10.34%,705MB / 380MB,0B / 0B,325
2025-03-12 00:34:03,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,246.39%,2.166GiB / 23.47GiB,9.23%,706MB / 428MB,0B / 0B,288
2025-03-12 00:34:03,a3d3766552e1,hdfs-spark-hive-docker-master-1,144.12%,2.764GiB / 23.47GiB,11.77%,33.9MB / 653MB,0B / 0B,490
2025-03-12 00:34:03,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.00%,61.72MiB / 23.47GiB,0.26%,3.14MB / 3.26MB,0B / 0B,27
2025-03-12 00:34:03,ALL,All Containers,392.09%,8.42GiB / 23.47GiB,35.86%,1.47GB / 1.47GB,0B / 0B,1230
2025-03-12 00:34:14,7941f509fee6,hdfs-spark-hive-docker-history-1,1.30%,1023MiB / 23.47GiB,4.26%,18.1MB / 1.26MB,0B / 0B,100
2025-03-12 00:34:14,ec0defcd48e4,hdfs-spark-hive-docker-worker1-1,0.40%,1.817GiB / 23.47GiB,7.74%,705MB / 381MB,0B / 0B,246
2025-03-12 00:34:14,13bff8c591b1,hdfs-spark-hive-docker-worker2-1,0.37%,1.834GiB / 23.47GiB,7.81%,706MB / 428MB,0B / 0B,245
2025-03-12 00:34:14,a3d3766552e1,hdfs-spark-hive-docker-master-1,0.63%,2.09GiB / 23.47GiB,8.90%,34.1MB / 654MB,0B / 0B,396
2025-03-12 00:34:14,51fe5cb98b94,hdfs-spark-hive-docker-metastore-1,0.35%,61.73MiB / 23.47GiB,0.26%,3.14MB / 3.27MB,0B / 0B,27
2025-03-12 00:34:14,ALL,All Containers,3.05%,6.80GiB / 23.47GiB,28.97%,1.47GB / 1.47GB,0B / 0B,1014
